Suseo,Dongchan,Jiji,Cheonan(Asan),Osong,Daejeon,Gimcheon(Gumi),Dongdaegu,ShinKyungju,Ulsan(Tongdosa),Busan,Gongju,Iksan,Jeong-eup,Gwangju(Songje),Naju,Mokpo
blank,blank,blank,SRT,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,SRT,무궁화호,KTX,ITX-새마을
blank,blank,blank,KTX,SRT,blank,blank,blank,blank,blank,blank,blank,blank,누리로,KTX,blank,KTX-산천
blank,blank,blank,KTX-산천,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,KTX,SRT,blank,KTX-산천
blank,blank,blank,KTX-산천,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,무궁화호,KTX-산천,blank,SRT
blank,blank,blank,KTX-산천,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,무궁화호,KTX-산천,blank,SRT
blank,blank,blank,KTX-산천,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,SRT,SRT,blank,KTX
blank,blank,blank,SRT,SRT,blank,blank,blank,blank,blank,blank,blank,blank,KTX,무궁화호,blank,blank
blank,blank,blank,blank,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,ITX-새마을,KTX-산천,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX-산천,KTX,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX-산천,SRT,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,ITX-새마을,KTX,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,SRT,무궁화호,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX,SRT,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,SRT,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,SRT,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,ITX-새마을,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX-산천,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX-산천,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,SRT,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,SRT,blank,blank
blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,KTX,blank,blank
