Suseo,Dongchan,Jiji,Cheonan(Asan),Osong,Daejeon,Gimcheon(Gumi),Dongdaegu,ShinKyungju,Ulsan(Tongdosa),Busan,Gongju,Iksan,Jeong-eup,Gwangju(Songje),Naju,Mokpo
SRT,blank,blank,SRT,SRT,무궁화호,blank,무궁화호,SRT,SRT,blank,blank,blank,blank,blank,blank,blank
SRT,blank,blank,KTX,KTX,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
SRT,blank,blank,KTX,KTX,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
SRT,blank,blank,KTX-산천,SRT,KTX-산천,blank,KTX-산천,blank,KTX,blank,blank,blank,blank,blank,blank,blank
SRT,blank,blank,KTX,KTX-산천,SRT,blank,SRT,blank,KTX-산천,blank,blank,blank,blank,blank,blank,blank
SRT,blank,blank,SRT,KTX,KTX,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,KTX-산천,SRT,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,SRT,무궁화호,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,SRT,KTX,SRT,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,SRT,무궁화호,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,SRT,SRT,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,KTX,ITX-새마을,blank,ITX-새마을,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,KTX,ITX-새마을,blank,ITX-새마을,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,KTX,무궁화호,blank,무궁화호,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,KTX,SRT,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,KTX,SRT,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,SRT,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX-산천,blank,KTX-산천,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,ITX-새마을,blank,ITX-새마을,blank,SRT,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,ITX-새마을,blank,ITX-새마을,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,ITX-새마을,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,ITX-새마을,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX-산천,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX-산천,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX-산천,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX-산천,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,ITX-새마을,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,ITX-새마을,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,무궁화호,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,무궁화호,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,KTX,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,SRT,blank,KTX,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,blank,blank,SRT,blank,blank,blank,blank,blank,blank,blank,blank,blank
